Mean,95% CI Lower,95% CI Upper
-0.7588706531723926,-5.330845391586859,3.467296427438444
0.9598112110242254,-2.588555951963385,4.835721791293998
1.4328626758777827,-1.812206870510824,5.178631846328367
1.718681864196618,-1.8835625540083307,6.075249060254415
2.1917333290501753,-1.3494062040748342,6.482744199112861
0.47305146485355726,-2.6641813289562726,3.663882305589662
